Año,Id Línea,Nombre Línea,Inversión,Inversión,Presupuesto Gasto,Gasto Real
2013,X05,Educación,"COLEGIO PÚBLICO ASUNCIÓN RINCÓN, AV. FILIPINAS, 5. OBRAS DE REFORMA",,214647.82,214647.82
2013,X05,Educación,COLEGIO PÚBLICO RUFINO BLANCO. OBRAS DE ACONDICIONAMIENTO,,32253.55,32253.55
2013,X05,Educación,"EQUIPAMIENTO ESCUELA INFANTIL FERNANDO EL CATÓLICO, C/FERNANDO EL CATÓLICO,16",,773.92,773.92
2013,X05,Educación,COLEGIO PÚBLICO FERNANDO EL CATÓLICO. CONSERVACIÓN,,2953.85,2953.84
2013,X00,Inversiones de carácter general,,,11843.97,4594.73
2013,X00,Inversiones de carácter general,OBRAS CONSERVACIÓN EDIFICIOS DISTRITO CHAMBERÍ,,3000.0,
2013,X00,Inversiones de carácter general,EQUIPAMIENTO SERVICIOS ADMNISTRATIVOS DISTRITO DE CHAMBERÍ,,1560.0,1541.72
2013,X00,Inversiones de carácter general,"EDIFICO SEDE DISTRITO CHAMBERÍ, PZA. DE CHAMBERÍ, 4. CONSERVACIÓN",,3053.02,3053.01
2013,X00,Inversiones de carácter general,OBRAS CONSERVACIÓN EDIFICIOS CHAMBERÍ,,4230.95,
2014,X01,Protección Civil y seguridad ciudadana,,,358818.04,331577.46
2014,X01,Protección Civil y seguridad ciudadana,"EQUIPAMIENTO PARQUE DE BOMBEROS Nº 1, C/ SANTA ENGRACIA, 118",,8830.15,8830.15
2014,X01,Protección Civil y seguridad ciudadana,PARQUE DE BOMBEROS Nº 1. OBRAS DE REFORMA DE CLIMATIZACIÓN Y CUBIERTAS,,349987.89,322747.31
2014,X10,Cultura,,,239618.33,213481.5
2014,X10,Cultura,"CENTRO CULTURAL GALILEO, C/ FERNANDO EL CATÓLICO, 35. OBRAS DE CONSERVACIÓN",,79.18,
2014,X10,Cultura,CENTRO CULTURAL GALILEO. OBRAS DE ACONDICIONAMIENTO,,164139.15,164139.15
2014,X10,Cultura,IFS-CENTRO CULTURAL GALILEO. MEJORA INSTALACIÓN ELÉCTRICA Y EFICIENCIA ENERGÉTICA,,14850.0,14846.01
2014,X10,Cultura,IFS-CENTRO CULTURAL GALILEO. MEJORA DE LA INSTALACIÓN CONTRA INCENDIOS,,34500.0,34496.34
2014,X10,Cultura,EQUIPAMIENTO TEATRO GALILEO,,26050.0,
2014,X11,"Deportes, juventud y esparcimiento",,,39798.2,39450.39
2014,X11,"Deportes, juventud y esparcimiento","CENTRO DEPORTIVO VALLEHERMOSO, C/ ISLAS FILIPINAS, 7. SUBSANACIÓN DE PATOLOGÍAS",,38798.2,38798.2
2014,X11,"Deportes, juventud y esparcimiento",EQUIPAMIENTO CENTRO JUVENIL DE CHAMBERÍ,,500.0,157.3
2014,X11,"Deportes, juventud y esparcimiento",EQUIPAMIENTO INSTALACIONES DEPORTIVAS DISTRITO DE CHAMBERÍ,,5.11,
2014,X11,"Deportes, juventud y esparcimiento",DEPORTIVOS BÁSICOS DISTRITO CHAMBERÍ. CARTELES Y LONA EVENTOS PROMOCIÓN DEPORTIVA,,494.89,494.89
2014,X02,"Tráfico, estacionamiento y transporte público",,,42077.89,42077.89
2014,X02,"Tráfico, estacionamiento y transporte público",SEMÁFOROS E INTERSECCIONES URBANAS DISTRITO DE CHAMBERÍ,,42077.89,42077.89
2014,X08,Mantenimiento urbano,,,248629.67,234723.67
2014,X08,Mantenimiento urbano,RENOVACIÓN INTEGRAL INSTALACIONES Y PAVIMENTOS. PRIS Z-1 DISTRITO CHAMBERÍ,,181712.24,181712.24
2014,X08,Mantenimiento urbano,ADAPTACIÓN INSTALACIONES ALUMBRADO PÚBLICO A NORMATIVA. CHAMBERÍ,,24740.99,24740.99
2014,X08,Mantenimiento urbano,HIDRANTES DISTRITO CHAMBERÍ. INSTALACIÓN,,12176.44,12176.44
2014,X08,Mantenimiento urbano,"IFS-PARQUE LIMPIEZA C/SANTA ENGRACIA, 116B.EXIGENCIAS INSPECCIÓN TÉCNICA EDIFICIOS",,30000.0,16094.0
2014,X03,Protección y promoción social,,,524773.39,336022.88
2014,X03,Protección y promoción social,"CENTRO DE DÍA DE MAYORES SANTA ENGRACIA, C/ SANTA ENGRACIA, 118. CONSERVACIÓN",,128.47,
2014,X03,Protección y promoción social,"CENTRO DE MAYORES SANTA ENGRACIA, C/ SANTA ENGRACIA, 118. CONSERVACIÓN",,141.34,
2014,X03,Protección y promoción social,IFS-RESIDENCIA DE MENORES DE CHAMBERÍ. EXIGENCIAS INSPECCIÓN TÉCNICA DE EDIFICIOS,,333810.0,183258.93
2014,X03,Protección y promoción social,CENTRO DE MAYORES SANTA ENGRACIA. OBRAS DE CONSERVACIÓN,,15516.97,15516.97
2014,X03,Protección y promoción social,IFS-CENTRO SOCIAL MARTA ESQUIVIAS. REHABILITACIÓN CUBIERTA Y EFICIENCIA ENERGÉTICA,,99989.99,91134.72
2014,X03,Protección y promoción social,IFS-CENTRO DE MAYORES SANTA ENGRACIA. ADAPTACIÓN A NORMATIVA ELÉCTRICA,,28000.0,27925.64
2014,X03,Protección y promoción social,IFS-CENTRO DE MAYORES BLASCO DE GARAY. ADAPTACIÓN A NORMATIVA ELÉCTRICA,,5734.17,5734.17
2014,X03,Protección y promoción social,IFS-CENTRO SERVICIOS SOCIALES PONTEVEDRA. ADAPTACIÓN A NORMATIVA ELÉCTRICA,,12452.45,12452.45
2014,X03,Protección y promoción social,"IFS-CENTRO DÍA APOYO MUJERES C/ ANDRÉS MELLADO, 44. ADAPTACIÓN A NORMATIVA ELÉCTRICA",,29000.0,
2014,X06,Urbanismo,,,7331755.15,7331755.15
2014,X06,Urbanismo,"ADQUISICIÓN DE SUELO C/ MARQUÉS DE RISCAL, 7-9",,7331755.15,7331755.15
2014,X05,Educación,,,323627.43,97547.2
2014,X05,Educación,"COLEGIO PÚBLICO RUFINO BLANCO, C/ GENERAL ÁLVAREZ DE CASTRO, 46. CONSERVACIÓN",,37.46,
2014,X05,Educación,OBRAS CONSERVACIÓN COLEGIOS Y OTROS CENTROS EDUCATIVOS DISTRITO CHAMBERÍ,,225860.23,
2014,X05,Educación,"COLEGIO PÚBLICO ASUNCIÓN RINCÓN, AV. FILIPINAS, 5. OBRAS DE REFORMA",,54868.83,54868.83
2014,X05,Educación,"COLEGIO PÚBLICO CLAUDIO MOYANO, C/ CEA BERMUDEZ, 26. OBRAS DE CONSERVACIÓN",,9588.33,9588.33
2014,X05,Educación,COLEGIO PÚBLICO CERVANTES. OBRAS DE CONSERVACIÓN,,9576.06,9576.06
2014,X05,Educación,EQUIPAMIENTO ESCUELA INFANTIL FERNANDO EL CATÓLICO,,376.43,193.89
2014,X05,Educación,COLEGIO PÚBLICO RUFINO BLANCO. OBRAS DE CONSERVACIÓN,,12561.66,12561.66
